year,month,minsamp,finalwgt,cmpwgt,basicwgt,orgwgt,hhwgt,famwgt,statefips,countyfips,age,female,hispanic,wbhaom,veteran,cow1,numjobs,ftptstat,mind16,mocc03,wage
2022,5,3,4069.1423,4092.2715,4092.2715,,.56194669,.56194669,MD,3,46,Male,Hispanic,Hispanic,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Entertainment and recreation,"Management, business, and financial occupations",
2022,5,3,5619.4668,5599.7695,5599.7695,,.56194669,.56194669,MD,3,43,Female,Hispanic,Hispanic,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Entertainment and recreation,Service occupations,
2022,5,3,5316.4604,5402.7368,5402.7368,,.56194669,.53164607,MD,3,23,Male,Hispanic,Hispanic,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Entertainment and recreation,Service occupations,
2022,5,3,4973.6465,4907.729,4907.729,,.56194669,.49736467,MD,3,39,Female,Hispanic,Hispanic,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Entertainment and recreation,Service occupations,
2022,5,3,7110.4399,,,,.56194669,.71104395,MD,3,1,Female,Hispanic,Hispanic,,,,,,,
2022,5,3,5524.6172,5568.5527,5568.5527,,.56194669,.55246168,MD,3,19,Female,Hispanic,Hispanic,Not a veteran,"Private, for profit",Employed with one job,"PT hrs, usually PT for non-economic reasons",Entertainment and recreation,Service occupations,
2022,5,3,4705.6216,4769.8193,4769.8193,,.56194669,.49736467,MD,3,37,Male,Hispanic,Hispanic,Not a veteran,"Self-employed, unincorporated",Employed with one job,"FT hours (35+), usually FT",Construction,Construction and extraction occupations,
2022,5,3,3887.6382,3938.1189,3938.1189,,.56194669,.38876382,MD,3,59,Male,Hispanic,Hispanic,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Entertainment and recreation,Service occupations,
2022,5,3,4159.395,4137.3291,4137.3291,,.56194669,.41593951,MD,3,28,Male,Hispanic,Hispanic,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Entertainment and recreation,Service occupations,
2022,5,3,4705.6216,4769.8193,4769.8193,,.56194669,.47056216,MD,3,36,Male,Hispanic,Hispanic,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Entertainment and recreation,Service occupations,
2022,5,3,4705.6216,4769.8193,4769.8193,,.56194669,.47056216,MD,3,38,Male,Hispanic,Hispanic,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Entertainment and recreation,Service occupations,
2022,5,4,4494.5073,4555.8252,4555.8252,17865.609,.45299786,.45299786,MD,31,36,Male,Hispanic,Hispanic,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",56
2022,5,4,4529.9785,4580.7642,4580.7642,18471.322,.45299786,.45299786,MD,31,31,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",36
2022,5,4,4231.7178,,,,.45299786,.42317176,MD,31,2,Female,Not hispanic,White,,,,,,,
2022,5,7,3764.7068,3779.3496,3779.3496,,.33939615,.33939615,MD,31,61,Male,Not hispanic,White,Not a veteran,"Private, nonprofit",Employed with one job,"FT hours (35+), usually FT",Hospital,Professional and related occupations,
2022,5,7,6387.3755,6587.626,6587.626,,.33939615,.63873756,MD,31,19,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Medical, except hospital",Service occupations,
2022,5,6,4632.0513,4647.9707,4647.9707,,.46320513,.46320513,MD,31,44,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",
2022,5,5,3333.9734,3377.3867,3377.3867,,.33339736,.33339736,MD,Not identified,57,Female,Not hispanic,White,Not a veteran,"Self-employed, unincorporated",Employed with one job,"PT hrs, usually PT for non-economic reasons",Social Services,Service occupations,
2022,5,5,3609.8467,3622.1968,3622.1968,,.33339736,.33339736,MD,Not identified,55,Male,Not hispanic,White,Not a veteran,Government - Local,Employed with one job,"PT for non-economic reasons, usually FT",Educational,"Installation, maintenance, and repair occupations",
2022,5,8,3700.7993,3632.998,3632.998,18203.047,.46204445,.46204445,MD,13,68,Male,Not hispanic,Black,Veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Medical, except hospital","Management, business, and financial occupations",143.9704
2022,5,8,4620.4448,4606.6338,4606.6338,18607.094,.46204445,.46204445,MD,13,58,Female,Not hispanic,Black,Not a veteran,"Self-employed, incorporated",Employed with one job,"FT hours (35+), usually FT","Medical, except hospital","Management, business, and financial occupations",
2022,5,3,4478.8149,4494.6914,4494.6914,,.44788152,.44788152,MD,3,27,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,
2022,5,3,4478.8149,4494.6914,4494.6914,,.44788152,.44788152,MD,3,29,Male,Not hispanic,White,Not a veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT",Public administration,Professional and related occupations,
2022,5,4,4570.0498,4585.6851,4585.6851,18089.813,.43065703,.43065703,MD,3,58,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",34.61525
2022,5,4,4570.0498,4585.6851,4585.6851,18089.813,.42897618,.42897618,MD,3,56,Male,Not hispanic,White,Veteran,"Private, nonprofit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,11.53825
2022,5,4,4289.7617,4345.6206,4345.6206,17696.822,.42897618,.42897618,MD,3,55,Female,Not hispanic,White,Not a veteran,"Private, nonprofit",Employed with one job,"PT hrs, usually PT for non-economic reasons","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,15
2022,5,6,3871.7207,3846.4116,3846.4116,,.38997301,.38997301,MD,3,66,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,
2022,5,3,3135.7766,3115.2783,3115.2783,,.30311096,.30311096,MD,Not identified,79,Male,Not hispanic,White,Not a veteran,"Private, for profit",Three jobs,"PT for non-economic reasons, usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",
2022,5,3,3031.1096,2989.0554,2989.0554,,.30311096,.30311096,MD,Not identified,65,Female,Not hispanic,White,Not a veteran,"Self-employed, unincorporated",Employed with one job,"FT hours (35+), usually FT","Agriculture, mining, forestry and fisheries","Management, business, and financial occupations",
2022,5,1,5722.0552,5693.9868,5693.9868,,.57220548,.57220548,MD,Not identified,42,Female,Hispanic,Hispanic,Not a veteran,"Private, for profit",Employed with one job,"PT for non-economic reasons, usually FT","Personal services, including private household",Service occupations,
2022,5,1,8162.1582,,,,.57220548,.81621581,MD,Not identified,2,Male,Hispanic,Hispanic,,,,,,,
2022,5,1,8230.9453,,,,.57220548,.82309455,MD,Not identified,6,Male,Hispanic,Hispanic,,,,,,,
2022,5,1,6484.7505,,,,.57220548,.64847505,MD,Not identified,11,Male,Hispanic,Hispanic,,,,,,,
2022,5,3,4242.7456,4290.311,4290.311,,.42427459,.42427459,MD,Not identified,34,Female,Not hispanic,White,Not a veteran,Government - State,Employed with one job,"PT hrs, usually PT for non-economic reasons",Educational,Professional and related occupations,
2022,5,3,4115.0903,4133.6045,4133.6045,,.42427459,.42427459,MD,Not identified,37,Male,Not hispanic,White,Not a veteran,"Self-employed, unincorporated",Employed with one job,"FT hours (35+), usually FT",Transportation,Transportation and material moving occupations,
2022,5,3,5702.5186,,,,.42427459,.57025182,MD,Not identified,0,Male,Not hispanic,White,,,,,,,
2022,5,3,4224.1504,,,,.42427459,.42241505,MD,Not identified,5,Female,Not hispanic,White,,,,,,,
2022,5,5,2603.7798,2567.6543,2567.6543,,.26037797,.26037797,MD,Not identified,66,Female,Not hispanic,White,Not a veteran,"Self-employed, unincorporated",Employed with one job,"Not at work, usually part-time","Agriculture, mining, forestry and fisheries","Management, business, and financial occupations",
2022,5,5,2767.449,2749.3584,2749.3584,,.26037797,.26037797,MD,Not identified,75,Male,Not hispanic,White,Veteran,"Self-employed, unincorporated",Employed with one job,"Not at work, usually part-time","Agriculture, mining, forestry and fisheries","Management, business, and financial occupations",
2022,5,5,3314.1787,3362.8259,3362.8259,,.33141786,.33141786,MD,Not identified,50,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",
2022,5,4,3739.7334,3687.8474,3687.8474,15163.061,.37397334,.37397334,MD,Not identified,67,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Manufacturing, durable goods",Production occupations,21
2022,5,4,3933.7363,3977.8374,3977.8374,16040.101,.37397334,.39337364,MD,Not identified,34,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Service occupations,12.975
2022,5,4,3988.3259,4013.6814,4013.6814,17243.73,.37397334,.39883259,MD,Not identified,24,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Manufacturing, durable goods",Production occupations,14
2022,5,2,3689.2632,3669.6912,3669.6912,,.36892632,.36892632,MD,Not identified,29,Male,Hispanic,Hispanic,Not a veteran,"Self-employed, unincorporated",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Service occupations,
2022,5,2,4529.2036,3889.6416,3889.6416,,.36892632,.45292035,MD,Not identified,26,Female,Hispanic,Hispanic,Not a veteran,"Self-employed, unincorporated",,Unemployed FT,"Medical, except hospital",Professional and related occupations,
2022,5,2,3723.363,3809.0547,3809.0547,,.36892632,.3723363,MD,Not identified,46,Female,Hispanic,Hispanic,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Entertainment and recreation,Service occupations,
2022,5,2,3988.5901,4011.2612,4011.2612,,.36892632,.3723363,MD,Not identified,47,Male,Hispanic,Hispanic,Not a veteran,"Self-employed, unincorporated",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Service occupations,
2022,5,5,2895.1511,2932.8501,2932.8501,,.28951511,.28951511,MD,Not identified,57,Female,Not hispanic,White,Not a veteran,"Private, nonprofit",Employed with one job,"FT hours (35+), usually FT",Educational,Professional and related occupations,
2022,5,5,3134.7134,3145.438,3145.438,,.28951511,.28951511,MD,Not identified,58,Male,Not hispanic,White,Not a veteran,Government - State,Employed with one job,"FT hours (35+), usually FT",Public administration,Professional and related occupations,
2022,5,5,3539.9712,,,,.28951511,.35399711,MD,Not identified,15,Male,Not hispanic,White,,"Private, for profit",Employed with one job,"PT hrs, usually PT for non-economic reasons",Entertainment and recreation,Service occupations,
2022,5,5,4119.0781,4059.2666,4059.2666,,.28951511,.41190782,MD,Not identified,17,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"PT hrs, usually PT for non-economic reasons",Retail trade,Sales and related occupations,
2022,5,2,4493.8677,4502.3911,4502.3911,,.31526059,.44938678,MD,Not identified,24,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",
2022,5,1,4602.9927,4665.79,4665.79,,.49567991,.49567991,MD,Not identified,36,Male,Hispanic,Hispanic,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Construction,Construction and extraction occupations,
2022,5,1,5424.0195,,,,.49567991,.54240191,MD,Not identified,3,Female,Hispanic,Hispanic,,,,,,,
2022,5,1,3710.2249,,,,.49567991,.37102249,MD,Not identified,5,Male,Hispanic,Hispanic,,,,,,,
2022,5,2,3330.0237,3342.9758,3342.9758,,.33300239,.33300239,MD,Not identified,61,Male,Not hispanic,White,Veteran,"Self-employed, incorporated",Employed with one job,"FT hours (35+), usually FT",Entertainment and recreation,Professional and related occupations,
2022,5,2,3387.8982,3432.0134,3432.0134,,.33300239,.33878982,MD,Not identified,57,Female,Not hispanic,White,Not a veteran,"Self-employed, incorporated",Employed with one job,"FT hours (35+), usually FT",Entertainment and recreation,Professional and related occupations,
2022,5,8,3925.9258,3920.7554,3920.7554,14849.171,.39259258,.39259258,MD,Not identified,60,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Entertainment and recreation,Sales and related occupations,21.625
2022,5,8,4125.4961,4141.542,4141.542,17152.648,.39259258,.39259258,MD,Not identified,61,Male,Not hispanic,White,Not a veteran,"Self-employed, unincorporated",Employed with one job,"FT hours (35+), usually FT",Construction,Construction and extraction occupations,
2022,5,3,5527.3843,5521.1714,5521.1714,,.55273843,.55273843,MD,Not identified,43,Female,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Hospital,Office and administrative support occupations,
2022,5,3,6217.5615,5918.25,5918.25,,.55273843,.62175614,MD,Not identified,17,Male,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"PT for non-economic reasons, usually FT",Entertainment and recreation,Service occupations,
2022,5,3,8606.8242,8339.3711,8339.3711,,.55273843,.86068237,MD,Not identified,23,Female,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Retail trade,Transportation and material moving occupations,
2022,5,6,3804.2856,3819.0823,3819.0823,,.43429211,.43429211,MD,Not identified,60,Male,Not hispanic,White,Not a veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT",Public administration,Professional and related occupations,
2022,5,6,9383.9277,,,,.43429211,.93839276,MD,Not identified,4,Male,Not hispanic,Multiple races,,,,,,,
2022,5,6,5726.3911,,,,.43429211,.57263911,MD,Not identified,10,Male,Not hispanic,Asian,,,,,,,
2022,5,6,3059.158,,,,.43429211,.3059158,MD,Not identified,12,Female,Not hispanic,Asian,,,,,,,
2022,5,6,3077.8655,,,,.43429211,.30778655,MD,Not identified,14,Female,Not hispanic,Asian,,,,,,,
2022,5,6,4121.5308,,,,.43429211,.4121531,MD,Not identified,6,Female,Hispanic,Hispanic,,,,,,,
2022,5,6,6632.3516,,,,.43429211,.66323513,MD,Not identified,8,Male,Hispanic,Hispanic,,,,,,,
2022,5,8,4580.3525,4596.0942,4596.0942,18023.523,.49212849,.49212849,MD,Not identified,42,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",56
2022,5,8,4921.2847,4972.2236,4972.2236,20375.383,.49212849,.49212849,MD,Not identified,48,Female,Not hispanic,White,Not a veteran,"Private, nonprofit",Employed with one job,"PT for non-economic reasons, usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,36
2022,5,7,3919.6787,3933.1497,3933.1497,,.39196786,.39196786,MD,Not identified,41,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",
2022,5,7,3641.0107,3653.9373,3653.9373,,.39196786,.36410108,MD,Not identified,51,Female,Not hispanic,White,Not a veteran,"Private, nonprofit",Employed with one job,"FT hours (35+), usually FT",Hospital,Professional and related occupations,
2022,5,7,6164.147,,,,.39196786,.61641467,MD,Not identified,11,Female,Not hispanic,White,,,,,,,
2022,5,7,4907.6792,4966.4829,4966.4829,,.4907679,.4907679,MD,15,43,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Wholesale trade,Sales and related occupations,
2022,5,7,4716.6768,4737.8975,4737.8975,,.4907679,.47166768,MD,15,35,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Retail trade,"Management, business, and financial occupations",
2022,5,7,4203.2925,4258.0254,4258.0254,,.42032924,.42032924,MD,Not identified,56,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Retail trade,Office and administrative support occupations,
2022,5,7,4709.0605,4725.1714,4725.1714,,.42032924,.42032924,MD,Not identified,58,Male,Not hispanic,White,Veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT",Public administration,"Management, business, and financial occupations",
2022,5,4,4761.2432,4756.1357,4756.1357,18749.205,.47612432,.47612432,MD,Not identified,30,Male,Not hispanic,White,Not a veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT",Public administration,Office and administrative support occupations,19
2022,5,4,4464.2266,4480.0513,4480.0513,17660.85,.47612432,.44642267,MD,Not identified,29,Male,Not hispanic,White,Not a veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT",Public administration,Office and administrative support occupations,15.5
2022,5,4,4189.4087,4131.2837,4131.2837,16986.307,.41894084,.41894084,MD,Not identified,73,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"PT hrs, usually PT for non-economic reasons",Entertainment and recreation,Office and administrative support occupations,15
2022,5,3,3490.5396,3442.1111,3442.1111,,.34905395,.34905395,MD,Not identified,66,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Medical, except hospital",Professional and related occupations,
2022,5,3,3938.0808,3951.615,3951.615,,.34905395,.42495787,MD,Not identified,42,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Manufacturing, durable goods",Production occupations,
2022,5,3,6417.3633,6618.5537,6618.5537,,.34905395,.64173633,MD,Not identified,18,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"PT hrs, usually PT for non-economic reasons",Entertainment and recreation,Sales and related occupations,
2022,5,4,4570.0498,4585.6851,4585.6851,18089.813,.43065703,.43065703,MD,15,58,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Manufacturing, durable goods",Professional and related occupations,33
2022,5,8,3781.0747,3756.3579,3756.3579,15269.795,.38562229,.38562229,MD,Not identified,66,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"PT hrs, usually PT for non-economic reasons","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Installation, maintenance, and repair occupations",17
2022,5,3,5664.8589,5719.4536,5719.4536,,.53799689,.53799689,MD,Not identified,30,Male,Hispanic,Hispanic,Not a veteran,"Self-employed, unincorporated",Employed with one job,"FT hours (35+), usually FT",Construction,Construction and extraction occupations,
2022,5,5,5078.9263,5089.5029,5089.5029,,.50789261,.50789261,MD,Not identified,37,Female,Not hispanic,White,Not a veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT",Public administration,"Management, business, and financial occupations",
2022,5,1,3638.7639,3651.2129,3651.2129,,.3638764,.3638764,MD,Not identified,55,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Medical, except hospital",Professional and related occupations,
2022,5,6,3972.5376,4030.8486,4030.8486,,.37518108,.37518108,MD,Not identified,51,Male,Not hispanic,White,Not a veteran,"Self-employed, unincorporated",Employed with one job,"Not at work, usually FT",Construction,Construction and extraction occupations,
2022,5,2,5080.2065,5203.9072,5203.9072,,.50802064,.50802064,MD,Not identified,51,Male,Hispanic,Hispanic,Not a veteran,"Private, for profit",Employed with one job,"PT for non-economic reasons, usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Service occupations,
2022,5,8,4738.9941,4733.9111,4733.9111,18661.594,.39321014,.39321014,MD,Not identified,33,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Manufacturing, durable goods",Professional and related occupations,147.56966
2022,5,8,3932.1013,3973.6255,3973.6255,15783.693,.39321014,.39321014,MD,Not identified,39,Female,Not hispanic,Asian,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Manufacturing, durable goods",Professional and related occupations,120.06825
2022,5,3,4399.6187,4464.1987,4464.1987,,.42495787,.42495787,MD,Not identified,52,Male,Not hispanic,White,Not a veteran,Government - Local,Employed with one job,"FT hours (35+), usually FT",Communications and utilities,Production occupations,
2022,5,5,3609.8467,3622.1968,3622.1968,,.33339736,.33339736,MD,Not identified,55,Male,Not hispanic,White,Not a veteran,Government - Local,Employed with one job,"PT hrs, usually PT for non-economic reasons",Educational,Transportation and material moving occupations,
2022,5,5,3333.9734,3377.3867,3377.3867,,.33339736,.33339736,MD,Not identified,57,Female,Not hispanic,White,Not a veteran,Government - Local,Employed with one job,"FT hours (35+), usually FT",Communications and utilities,Office and administrative support occupations,
2022,5,2,5101.8394,5159.0361,5159.0361,,.51018393,.51018393,MD,Not identified,32,Female,Not hispanic,White,Not a veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT",Public administration,"Management, business, and financial occupations",
2022,5,2,4861.9902,4883.8643,4883.8643,,.51018393,.51018393,MD,Not identified,36,Male,Not hispanic,White,Veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT","Manufacturing, durable goods",Professional and related occupations,
2022,5,2,3361.0039,,,,.51018393,.3361004,MD,Not identified,6,Female,Not hispanic,White,,,,,,,
2022,5,2,5428.1382,,,,.51018393,.54281384,MD,Not identified,8,Male,Not hispanic,White,,,,,,,
2022,5,6,4109.3149,3771.6218,3771.6218,,.41107142,.41093147,MD,Not identified,59,Female,Not hispanic,White,Not a veteran,"Private, for profit",,Unemployed FT,Entertainment and recreation,Office and administrative support occupations,
2022,5,2,6446.3823,6487.3647,6487.3647,,.64463818,.64463818,MD,Not identified,24,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Retail trade,Office and administrative support occupations,
2022,5,2,5229.6221,5248.1597,5248.1597,,.64463818,.64463818,MD,Not identified,25,Male,Not hispanic,White,Not a veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT","Manufacturing, durable goods",Production occupations,
2022,5,8,4190.5166,4207.1382,4207.1382,17358.219,.42858902,.42858902,MD,Not identified,44,Male,Not hispanic,Black,Not a veteran,Government - Federal,Two jobs,"FT hours (35+), usually FT",Public administration,Office and administrative support occupations,78
2022,5,8,4285.8901,4281.0732,4281.0732,17535.24,.42858902,.42858902,MD,Not identified,43,Female,Not hispanic,Black,Not a veteran,Government - State,Two jobs,"FT hours (35+), usually FT",Educational,Professional and related occupations,39
2022,5,8,5750.3013,,,,.42858902,.57503015,MD,Not identified,9,Female,Not hispanic,Black,,,,,,,
2022,5,8,7440.1748,,,,.42858902,.74401748,MD,Not identified,13,Male,Not hispanic,Black,,,,,,,
2022,5,5,3186.9153,3166.0828,3166.0828,,.27939662,.27939662,MD,15,75,Male,Not hispanic,White,Veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Wholesale trade,"Management, business, and financial occupations",
2022,5,5,4409.4312,,,,.27939662,.44094312,MD,15,7,Male,Not hispanic,White,,,,,,,
2022,5,5,4352.4258,,,,.27939662,.43524256,MD,15,10,Male,Not hispanic,White,,,,,,,
2022,5,7,3919.6787,3933.1497,3933.1497,,.33809736,.39196786,MD,Not identified,43,Male,Not hispanic,White,Veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Retail trade,Sales and related occupations,
2022,5,7,5210.6201,5273.0542,5273.0542,,.52106202,.52106202,MD,Not identified,43,Female,Not hispanic,White,Not a veteran,Government - Local,Two jobs,"FT hours (35+), usually FT",Educational,Professional and related occupations,
2022,5,7,5247.1138,4563.0903,4563.0903,,.52106202,.52471137,MD,Not identified,23,Male,Not hispanic,White,Not a veteran,"Private, for profit",,Unemployed FT,Construction,Construction and extraction occupations,
2022,5,7,6652.9956,,,,.52106202,.66529953,MD,Not identified,1,Female,Not hispanic,White,,,,,,,
2022,5,7,6908.5903,,,,.52106202,.69085908,MD,Not identified,2,Female,Not hispanic,Multiple races,,,,,,,
2022,5,1,2842.3079,2802.873,2802.873,,.2842308,.2842308,MD,Not identified,77,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"PT hrs, usually PT for non-economic reasons","Medical, except hospital",Professional and related occupations,
2022,5,1,3847.0867,3903.5564,3903.5564,,.2842308,.38470867,MD,Not identified,52,Male,Not hispanic,White,Not a veteran,"Self-employed, incorporated",Employed with one job,"FT hours (35+), usually FT",Educational,Professional and related occupations,
2022,5,6,4542.9258,4563.3647,4563.3647,,.36980471,.4542926,MD,Not identified,39,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Transportation,Office and administrative support occupations,
2022,5,8,5179.9409,5085.0405,5085.0405,23570.443,.46134576,.46134576,MD,Not identified,59,Male,Not hispanic,Black,Veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Construction,Construction and extraction occupations,19
2022,5,6,4065.4097,4079.3184,4079.3184,,.38704026,.38704026,MD,Not identified,55,Male,Not hispanic,White,Not a veteran,"Self-employed, unincorporated",Employed with one job,"FT hours (35+), usually FT",Construction,Construction and extraction occupations,
2022,5,6,5074.187,5233.2676,5233.2676,,.38704026,.50741869,MD,Not identified,17,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"PT hrs, usually PT for non-economic reasons",Retail trade,Sales and related occupations,
2022,5,6,5133.8843,5143.6216,5143.6216,,.38704026,.51338845,MD,Not identified,23,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Construction,Construction and extraction occupations,
2022,5,5,4303.8745,4318.5991,4318.5991,,.33826289,.33826289,MD,Not identified,59,Male,Not hispanic,White,Not a veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT",Public administration,Professional and related occupations,
2022,5,3,3834.4719,3809.4063,3809.4063,,.3834472,.3834472,MD,Not identified,69,Male,Not hispanic,White,Not a veteran,Government - Local,Employed with one job,"PT hrs, usually PT for non-economic reasons",Transportation,Professional and related occupations,
2022,6,7,6220.5215,6411.562,6411.562,,.62205213,.62205213,MD,31,41,Female,Not hispanic,White,Not a veteran,"Private, nonprofit",Employed with one job,"FT hours (35+), usually FT",Social Services,"Management, business, and financial occupations",
2022,6,6,5092.1709,5235,5235,,.50921708,.50921708,MD,Not identified,20,Female,Not hispanic,Asian,Not a veteran,"Private, for profit",Employed with one job,"PT hrs, usually PT for non-economic reasons",Entertainment and recreation,Office and administrative support occupations,
2022,6,6,3474.6797,3481.4507,3481.4507,,.50921708,.34746796,MD,Not identified,49,Female,Not hispanic,Asian,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Educational,Professional and related occupations,
2022,6,6,4689.3184,,,,.50921708,.46893185,MD,Not identified,14,Female,Not hispanic,Asian,,,,,,,
2022,6,6,3481.6821,3658.9209,3658.9209,,.50921708,.34816822,MD,Not identified,17,Male,Not hispanic,Asian,Not a veteran,"Private, for profit",Employed with one job,"PT hrs, usually PT for non-economic reasons",Retail trade,Transportation and material moving occupations,
2022,6,3,4431.918,4505.3745,4505.3745,,.4431918,.4431918,MD,31,57,Female,Not hispanic,White,Not a veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT",Public administration,Professional and related occupations,
2022,6,3,4302.5322,4383.3804,4383.3804,,.4431918,.4431918,MD,31,60,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",
